"Juge"	"Age"	"Sexe"	"CSP"	"Son"	"Rang"	"Innovation"	"Originalité"	"Sobriété"	"Proximité"	"Ludique"	"Haut.de.gamme"	"Simplicité"	"Liberté"	"Humanité"	"Technologie"	"Convivialité"	"Complexité"	"Populaire"	"Sérieux"	"International"	"Passion"	"Artisanal"	"Traditionnal"	"Performence"	"Joyeux"	"Surprenant"	"Excitant"	"Energique"	"Sensuel"	"Triste"	"Chaleureux"	"Sérieux1"	"Note"	"Pourquoi"
"1078"	90	19	"F"	"Etudiant"	10	10	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	3	3	4	3	2	4	2	4	"trop gai"
"1079"	90	19	"F"	"Etudiant"	11	11	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	1	0	2	3	2	2	4	5	2	2	4	"trop triste, ne convient pas"
"1080"	90	19	"F"	"Etudiant"	12	12	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	5	4	4	5	2	2	3	1	3	"trop rapide"
"1081"	91	19	"F"	"Etudiant"	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	5	1	1	1	5	1	4	0	"son trop lourd et trop populaire"
"1082"	91	19	"F"	"Etudiant"	2	2	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	2	3	2	2	3	5	1	4	3	"trop dans les basses mais la résonance restitue assez bien le haut de gamme"
"1083"	91	19	"F"	"Etudiant"	3	3	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	3	1	1	3	5	2	3	5	"son aigu + résonance, gage de qualité mais trop triste"
"1084"	91	19	"F"	"Etudiant"	4	4	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	2	3	3	3	3	5	1	4	7	"cadence assez rapide montre le dynamisme mais trop peu joyeux"
"1085"	91	19	"F"	"Etudiant"	5	5	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	1	3	2	2	3	4	1	3	6	"trop lent"
"1086"	91	19	"F"	"Etudiant"	6	6	1	0	0	0	0	1	0	1	1	1	0	1	0	1	0	0	0	0	1	2	3	2	3	3	4	2	3	7	"piano et résonance montrent la qualité"
"1087"	91	19	"F"	"Etudiant"	7	7	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	3	4	3	3	3	4	3	3	9	"son aérien et dynamique qui reflète ma qualité et l innovation"
"1088"	91	19	"F"	"Etudiant"	8	8	0	0	1	0	0	1	0	1	1	1	0	0	0	1	0	0	0	0	0	3	3	1	2	3	4	2	4	6	"triste mais les violons reflètent bien le haut de gamme"
"1089"	91	19	"F"	"Etudiant"	9	9	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	4	1	1	2	5	1	4	4	"pas assez rapide"
"1090"	91	19	"F"	"Etudiant"	10	10	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	2	4	2	2	3	4	2	4	6	"instrument noble qui reflète bien la qualité mais trop lent et trop grave"
"1091"	91	19	"F"	"Etudiant"	11	11	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	4	4	3	3	2	3	3	2	6	"un peu trop populaire"
"1092"	91	19	"F"	"Etudiant"	12	12	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	4	3	3	3	4	2	3	6	"trop grave pour de la nouvelle technologie, il faut jouer dans les aigus, les cristallins"
"1093"	92	20	"F"	"Etudiant"	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	3	2	3	1	3	2	4	2	NA
"1094"	92	20	"F"	"Etudiant"	2	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3	3	3	3	2	1	3	3	9	NA
"1095"	92	20	"F"	"Etudiant"	3	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	3	2	2	2	3	3	3	6	NA
"1096"	92	20	"F"	"Etudiant"	4	4	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	4	3	2	3	2	3	3	3	7	NA
"1097"	92	20	"F"	"Etudiant"	5	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	4	4	2	2	2	1	1	5	4	NA
"1098"	92	20	"F"	"Etudiant"	6	6	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	2	1	3	4	2	5	4	NA
"1099"	92	20	"F"	"Etudiant"	7	7	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	3	3	3	3	3	2	3	8	NA
"1100"	92	20	"F"	"Etudiant"	8	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	2	3	3	10	NA
"1101"	92	20	"F"	"Etudiant"	9	9	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	5	2	4	1	3	4	2	6	NA
"1102"	92	20	"F"	"Etudiant"	10	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	3	4	3	3	3	2	2	2	7	NA
"1103"	92	20	"F"	"Etudiant"	11	11	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	4	1	1	3	4	2	4	4	NA
"1104"	92	20	"F"	"Etudiant"	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	3	2	2	3	4	3	3	7	NA
"1105"	93	46	"F"	"Profession intermédiaire"	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	1	0	3	3	3	3	2	4	2	3	7	NA
"1106"	93	46	"F"	"Profession intermédiaire"	2	2	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	2	2	2	2	1	4	2	2	3	NA
"1107"	93	46	"F"	"Profession intermédiaire"	3	3	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	3	2	2	3	2	4	3	2	3	NA
"1108"	93	46	"F"	"Profession intermédiaire"	4	4	1	0	0	0	0	1	1	1	0	1	0	0	0	1	1	0	0	1	0	2	2	3	3	3	4	2	3	4	NA
"1109"	93	46	"F"	"Profession intermédiaire"	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	5	4	4	2	2	2	2	0	NA
"1110"	93	46	"F"	"Profession intermédiaire"	6	6	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	0	2	3	1	1	1	4	2	3	2	NA
"1111"	93	46	"F"	"Profession intermédiaire"	7	7	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	2	3	2	2	1	4	2	3	2	NA
"1112"	93	46	"F"	"Profession intermédiaire"	8	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	3	2	2	3	3	3	3	3	5	NA
"1113"	93	46	"F"	"Profession intermédiaire"	9	9	0	1	0	0	1	1	1	0	0	1	0	0	1	1	0	0	0	1	1	3	3	3	3	3	3	3	2	6	NA
"1114"	93	46	"F"	"Profession intermédiaire"	10	10	1	0	0	1	0	1	1	1	1	0	0	0	0	1	1	0	0	0	1	3	3	3	3	3	3	3	3	8	NA
"1115"	93	46	"F"	"Profession intermédiaire"	11	11	1	0	1	1	0	1	1	1	1	1	0	0	0	1	1	1	0	0	1	3	3	2	2	2	3	3	3	8	NA
"1116"	93	46	"F"	"Profession intermédiaire"	12	12	1	0	1	0	0	1	1	1	0	1	0	1	1	1	0	0	0	0	1	3	2	3	3	2	3	3	3	7	NA
"1117"	94	19	"H"	"Etudiant"	1	1	1	0	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	1	2	2	2	2	1	4	3	3	4	NA
"1118"	94	19	"H"	"Etudiant"	2	2	1	1	1	0	1	0	0	1	1	0	1	0	0	1	1	1	0	0	1	2	3	3	2	2	4	2	3	5	NA
"1119"	94	19	"H"	"Etudiant"	3	3	1	0	1	0	0	1	1	1	0	1	0	1	0	1	1	1	0	0	1	3	2	2	3	2	3	3	3	6	NA
"1120"	94	19	"H"	"Etudiant"	4	4	1	0	1	0	0	1	1	0	0	1	0	0	1	1	1	0	1	0	0	2	2	2	3	2	4	2	3	4	NA
"1121"	94	19	"H"	"Etudiant"	5	5	1	1	1	1	0	0	1	1	1	0	1	0	0	0	0	1	0	1	1	2	2	3	3	2	4	2	3	4	NA
"1122"	94	19	"H"	"Etudiant"	6	6	0	0	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	1	1	2	1	1	1	5	1	4	2	NA
"1123"	94	19	"H"	"Etudiant"	7	7	1	0	1	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	1	1	2	1	1	1	5	1	3	3	NA
"1124"	94	19	"H"	"Etudiant"	8	8	1	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	1	0	0	3	2	3	3	2	3	3	3	7	NA
"1125"	94	19	"H"	"Etudiant"	9	9	1	0	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	1	2	2	2	1	1	4	2	3	4	NA
"1126"	94	19	"H"	"Etudiant"	10	10	0	0	1	0	1	0	0	1	1	0	1	0	1	1	0	0	1	1	0	2	2	1	1	2	4	2	3	4	NA
"1127"	94	19	"H"	"Etudiant"	11	11	1	0	0	0	1	0	1	1	1	1	0	0	0	1	1	0	0	0	0	3	3	2	3	2	4	2	3	6	NA
"1128"	94	19	"H"	"Etudiant"	12	12	0	0	1	1	0	1	1	0	0	1	0	0	0	1	1	0	0	0	1	2	2	3	3	2	3	3	3	7	NA
"1129"	95	58	"F"	"Employé"	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	3	2	2	3	2	4	2	3	4	NA
"1130"	95	58	"F"	"Employé"	2	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	1	1	2	4	3	3	3	NA
"1131"	95	58	"F"	"Employé"	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	2	2	3	4	3	3	5	NA
"1132"	95	58	"F"	"Employé"	4	4	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	3	2	3	3	4	2	2	6	NA
"1133"	95	58	"F"	"Employé"	5	5	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	4	2	1	3	4	3	3	5	NA
"1134"	95	58	"F"	"Employé"	6	6	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	3	2	3	1	3	4	3	3	7	NA
"1135"	95	58	"F"	"Employé"	7	7	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	3	2	2	2	3	4	1	3	5	NA
"1136"	95	58	"F"	"Employé"	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	2	2	2	1	4	2	3	6	NA
"1137"	95	58	"F"	"Employé"	9	9	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	3	2	2	3	3	4	2	3	5	NA
"1138"	95	58	"F"	"Employé"	10	10	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	2	2	1	3	4	2	3	3	NA
"1139"	95	58	"F"	"Employé"	11	11	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	1	2	1	2	4	2	4	2	NA
"1140"	95	58	"F"	"Employé"	12	12	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	3	2	3	2	4	2	3	5	NA
"1141"	96	12	"F"	"Etudiant"	1	1	0	1	0	1	1	0	0	1	1	0	0	1	1	0	1	0	0	1	1	4	3	2	3	2	3	1	3	7	NA
"1142"	96	12	"F"	"Etudiant"	2	2	1	1	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	1	1	3	3	1	4	3	2	2	2	8	NA
"1143"	96	12	"F"	"Etudiant"	3	3	0	0	1	0	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	2	1	3	2	3	3	1	3	7	NA
"1144"	96	12	"F"	"Etudiant"	4	4	1	0	1	1	1	0	0	1	1	1	0	1	0	1	0	1	0	1	0	1	3	2	2	3	4	2	5	6	NA
"1145"	96	12	"F"	"Etudiant"	5	5	0	1	1	0	1	0	0	1	1	0	1	0	1	0	1	0	1	0	0	4	3	2	3	2	3	4	1	7	NA
"1146"	96	12	"F"	"Etudiant"	6	6	1	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	1	1	5	5	5	5	3	1	3	2	5	NA
"1147"	96	12	"F"	"Etudiant"	7	7	1	0	1	1	0	1	1	0	0	0	0	0	0	1	1	0	1	0	1	2	2	3	3	3	3	2	4	7	NA
"1148"	96	12	"F"	"Etudiant"	8	8	0	1	0	1	1	0	0	1	1	0	1	0	1	0	0	1	1	1	0	4	3	2	3	2	3	3	2	7	NA
"1149"	96	12	"F"	"Etudiant"	9	9	0	0	1	0	0	1	1	0	0	1	0	0	0	1	1	0	0	0	1	2	3	3	2	2	5	2	3	6	NA
"1150"	96	12	"F"	"Etudiant"	10	10	0	1	0	0	1	0	0	1	1	0	1	0	1	0	0	0	1	1	0	2	2	3	3	3	4	2	3	7	NA
"1151"	96	12	"F"	"Etudiant"	11	11	1	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	1	0	1	2	3	2	3	1	4	2	3	6	NA
"1152"	96	12	"F"	"Etudiant"	12	12	0	1	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	1	4	4	4	3	3	3	3	2	7	NA
"1153"	97	51	"H"	"Profession intermédiaire"	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	3	3	2	3	3	3	2	3	8	"son agréable"
"1154"	97	51	"H"	"Profession intermédiaire"	2	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	4	4	2	2	1	4	2	1	4	NA
"1155"	97	51	"H"	"Profession intermédiaire"	3	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	3	2	2	2	2	4	2	2	4	NA
"1156"	97	51	"H"	"Profession intermédiaire"	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	3	2	3	3	3	3	3	8	NA
"1157"	97	51	"H"	"Profession intermédiaire"	5	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	2	1	4	2	1	2	NA
"1158"	97	51	"H"	"Profession intermédiaire"	6	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	3	2	3	2	4	2	2	6	NA
"1159"	97	51	"H"	"Profession intermédiaire"	7	7	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	2	2	2	1	2	4	2	2	5	NA
"1160"	97	51	"H"	"Profession intermédiaire"	8	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	1	4	2	1	3	NA
"1161"	97	51	"H"	"Profession intermédiaire"	9	9	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	2	1	1	2	4	2	1	3	NA
"1162"	97	51	"H"	"Profession intermédiaire"	10	10	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	3	2	2	3	3	3	2	2	6	NA
"1163"	97	51	"H"	"Profession intermédiaire"	11	11	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	3	2	2	2	2	4	2	1	4	NA
"1164"	97	51	"H"	"Profession intermédiaire"	12	12	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	3	2	3	3	2	2	3	3	7	NA
"1165"	98	44	"H"	"Ingénieur"	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	3	3	2	3	4	2	3	4	"trop lent"
"1166"	98	44	"H"	"Ingénieur"	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	3	3	3	3	3	4	3	3	6	"trop lent"
"1167"	98	44	"H"	"Ingénieur"	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	4	3	3	2	3	2	3	3	"trop strident et trop lent"
"1168"	98	44	"H"	"Ingénieur"	4	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	3	3	4	3	3	3	3	6	NA
"1169"	98	44	"H"	"Ingénieur"	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	3	3	3	3	3	3	4	6	"plus allemand, pas assez technologique"
"1170"	98	44	"H"	"Ingénieur"	6	6	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	7	"pas mal"
"1171"	98	44	"H"	"Ingénieur"	7	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	3	4	2	2	2	3	2	2	2	"l'accordéon c'est pas ca "
"1172"	98	44	"H"	"Ingénieur"	8	8	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	3	2	2	3	3	3	3	4	"trop lent"
"1173"	98	44	"H"	"Ingénieur"	9	9	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	3	3	3	3	3	3	3	5	"côté technologique pas assez présent"
"1174"	98	44	"H"	"Ingénieur"	10	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	3	3	2	3	4	3	4	3	"trop lent"
"1175"	98	44	"H"	"Ingénieur"	11	11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	3	3	3	2	3	2	3	4	"trop métallique"
"1176"	98	44	"H"	"Ingénieur"	12	12	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	8	"assez simple mais bien"
"1177"	99	23	"F"	"Etudiant"	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	5	1	5	1	"reflète son expert mais pas les autres valeurs"
"1178"	99	23	"F"	"Etudiant"	2	2	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	3	3	3	2	2	3	2	3	4	"son différent, technologie"
"1179"	99	23	"F"	"Etudiant"	3	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	2	3	2	2	1	4	1	5	3	"article de qualité mais image vieillote, pas nouvelle technologie"
"1180"	99	23	"F"	"Etudiant"	4	4	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	1	0	1	4	1	1	1	5	1	5	0	"trop austère pour de la nouvelle technologie, pas innovant"
"1181"	99	23	"F"	"Etudiant"	5	5	0	1	0	0	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	4	4	3	4	1	3	3	2	7	"dynamique, indépendance, innovation, pas assez classe"
"1182"	99	23	"F"	"Etudiant"	6	6	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	3	3	3	3	1	3	2	3	7	"energique, basses donnent un coté classe, on entend bien la qualité du son"
"1183"	99	23	"F"	"Etudiant"	7	7	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	1	1	1	1	1	5	1	5	1	"trop austère"
"1184"	99	23	"F"	"Etudiant"	8	8	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	2	1	3	2	4	5	"son austère mais la brieveté rend l'ensemble dynamique, technologie"
"1185"	99	23	"F"	"Etudiant"	9	9	1	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	5	3	4	3	2	3	3	3	6	"dynamique, indépendance, trop aigu, pas assez classe"
"1186"	99	23	"F"	"Etudiant"	10	10	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	3	3	2	2	1	3	2	4	5	"trop lent, ne montre pas l'innovation"
"1187"	99	23	"F"	"Etudiant"	11	11	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	1	1	1	1	5	2	4	1	"classe mais pas innovant"
"1188"	99	23	"F"	"Etudiant"	12	12	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	4	5	2	4	3	2	2	2	0	"mauvais son, casse les oreilles, trop différent"
"1189"	100	23	"H"	"Etudiant"	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	2	2	2	1	1	4	2	3	3	"traditionnel, peu innovant"
"1190"	100	23	"H"	"Etudiant"	2	2	1	0	1	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	2	2	2	2	3	4	2	3	4	NA
"1191"	100	23	"H"	"Etudiant"	3	3	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	2	3	2	2	2	3	2	3	5	NA
"1192"	100	23	"H"	"Etudiant"	4	4	0	0	1	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	2	2	2	1	2	4	2	3	4	NA
"1193"	100	23	"H"	"Etudiant"	5	5	0	0	1	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	2	2	2	3	3	4	2	3	4	NA
"1194"	100	23	"H"	"Etudiant"	6	6	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	2	3	2	2	2	3	1	4	4	NA
"1195"	100	23	"H"	"Etudiant"	7	7	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	3	3	3	3	2	3	3	3	7	NA
"1196"	100	23	"H"	"Etudiant"	8	8	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	1	1	0	2	3	2	3	3	4	2	3	5	NA
"1197"	100	23	"H"	"Etudiant"	9	9	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	1	0	0	0	2	3	2	2	2	4	2	3	4	NA
"1198"	100	23	"H"	"Etudiant"	10	10	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	3	3	3	3	2	3	2	3	6	NA
"1199"	100	23	"H"	"Etudiant"	11	11	0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	3	3	3	3	3	3	3	3	8	NA
"1200"	100	23	"H"	"Etudiant"	12	12	0	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	3	3	3	3	2	3	2	3	7	NA
"1201"	101	23	"F"	"Etudiant"	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	3	3	3	1	4	1	3	3	"un peu trop strident"
"1202"	101	23	"F"	"Etudiant"	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	3	2	2	2	2	4	3	2	2	"un peu mou pour de l'innovation"
"1203"	101	23	"F"	"Etudiant"	3	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	1	2	4	2	3	3	"un peu mou"
"1204"	101	23	"F"	"Etudiant"	4	4	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	4	3	3	2	3	2	3	6	"correct mais un peu aigu"
"1205"	101	23	"F"	"Etudiant"	5	5	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	3	3	2	3	3	4	3	3	10	"agréable"
"1206"	101	23	"F"	"Etudiant"	6	6	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	2	1	2	5	3	3	2	"trop traditionnel"
"1207"	101	23	"F"	"Etudiant"	7	7	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	3	3	3	2	4	2	3	5	NA
"1208"	101	23	"F"	"Etudiant"	8	8	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	4	3	3	1	4	1	3	4	"un peu trop strident"
"1209"	101	23	"F"	"Etudiant"	9	9	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	4	3	2	2	2	3	2	4	5	NA
"1210"	101	23	"F"	"Etudiant"	10	10	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	3	3	2	3	2	3	3	3	8	NA
"1211"	101	23	"F"	"Etudiant"	11	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	4	3	2	3	2	3	2	3	5	NA
"1212"	101	23	"F"	"Etudiant"	12	12	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	3	2	3	1	4	2	2	5	NA
"1213"	102	20	"F"	"Etudiant"	1	1	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	3	4	3	2	3	3	2	3	NA
"1214"	102	20	"F"	"Etudiant"	2	2	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	2	2	2	2	2	4	3	3	3	"trop impression de traditionnel, reflète pas l'innovation"
"1215"	102	20	"F"	"Etudiant"	3	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	3	3	3	3	3	3	3	3	9	NA
"1216"	102	20	"F"	"Etudiant"	4	4	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	4	2	2	2	2	3	3	3	4	"accordéon"
"1217"	102	20	"F"	"Etudiant"	5	5	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	2	2	3	2	4	2	3	3	NA
"1218"	102	20	"F"	"Etudiant"	6	6	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	3	2	2	3	3	3	3	4	6	NA
"1219"	102	20	"F"	"Etudiant"	7	7	1	1	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	4	3	3	3	2	3	4	2	6	"pas assez classe"
"1220"	102	20	"F"	"Etudiant"	8	8	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	1	2	4	2	3	2	"trop lent"
"1221"	102	20	"F"	"Etudiant"	9	9	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	2	2	3	3	3	3	3	7	"pas assez original, pas assez innovant"
"1222"	102	20	"F"	"Etudiant"	10	10	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	4	3	4	2	3	3	3	2	7	"pas assez traditionnel, reflète bien l'innovation"
"1223"	102	20	"F"	"Etudiant"	11	11	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	1	3	2	3	3	3	4	3	4	6	"manque d'innovation"
"1224"	102	20	"F"	"Etudiant"	12	12	1	0	0	0	0	1	0	1	0	1	0	0	0	1	1	0	0	0	1	3	3	3	1	3	3	3	3	6	NA
"1225"	103	19	"H"	"Etudiant"	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	3	1	2	1	3	3	2	4	"ne reflète pas assez un son expert"
"1226"	103	19	"H"	"Etudiant"	2	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	2	3	2	1	1	"trop peu energique"
"1227"	103	19	"H"	"Etudiant"	3	3	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	3	3	1	1	3	3	3	3	6	"manque d'energie"
"1228"	103	19	"H"	"Etudiant"	4	4	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	4	4	2	3	1	2	5	2	4	"trop populaire"
"1229"	103	19	"H"	"Etudiant"	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	2	2	3	3	2	4	2	5	"manque de serieux"
"1230"	103	19	"H"	"Etudiant"	6	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	3	3	3	3	3	3	3	3	9	"correspond bien"
"1231"	103	19	"H"	"Etudiant"	7	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	3	4	1	3	2	3	4	"son agressif"
